brand,color_count,description,dimensions,discount_percent,image_url,is_on_sale,leaf_category,material_text,mission_tags,name,original_price,price,product_id,product_name,product_url,rating,review_count,source,subcluster,timestamp,price_current,is_sale,text_raw,text_clean,silhouette,material,subcluster_score,segment_label
Wild Fable,,Flap sling crossbody bag; Clear design with black strap and edging; Features exterior pocket; Adjustable strap and loop handle; Zipper closure; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: Zip Pocket,12.25 Inches (H) x 7 Inches (W) x 3.75 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_7239a67c-f0cf-4d0a-8e08-6fe3cfba9905?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,TPU (Thermoplastic Polyurethane),,"Flap Sling Crossbody Bag - Wild Fable™ Clear: Lightweight TPU Handbag with Adjustable Strap, Zip Closure, 26"" Max Length",,18.0,90251889,"Flap Sling Crossbody Bag - Wild Fable™ Clear: Lightweight TPU Handbag with Adjustable Strap, Zip Closure, 26"" Max Length",https://www.target.com/p/flap-sling-crossbody-bag-wild-fable-8482-clear/-/A-90251889#lnk=sametab,4.7,128,target,4,2026-02-23T16:44:52.649734,18.0,False,"Flap Sling Crossbody Bag - Wild Fable™ Clear: Lightweight TPU Handbag with Adjustable Strap, Zip Closure, 26"" Max Length Crossbody & Messenger Bags TPU (Thermoplastic Polyurethane) Flap sling crossbody bag; Clear design with black strap and edging; Features exterior pocket; Adjustable strap and loop handle; Zipper closure; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: Zip Pocket",flap sling crossbody clear lightweight tpu max length crossbody messenger tpu thermoplastic polyurethane flap sling crossbody clear design black edging exterior loop handle zipper structure lightweight interior exterior,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
A New Day,,Frame satchel handbag; Polyurethane shell; Snake print in brown; Spacious main compartment; Cinched closure; Double handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,8.75 Inches (H) x 6.75 Inches (W) x 3.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_db58e4d2-ec00-4e59-97fd-11ed969ef0ca?wid=1200&hei=1200&qlt=85,False,Satchels,Polyurethane,,Snake Print Frame Satchel Handbag - A New Day™ Brown,,25.0,94780350,Snake Print Frame Satchel Handbag - A New Day™ Brown,https://www.target.com/p/snake-print-frame-satchel-handbag-a-new-day-8482-brown/-/A-94780350#lnk=sametab,0.0,0,target,0,2026-02-23T16:44:52.649734,25.0,False,Snake Print Frame Satchel Handbag - A New Day™ Brown Satchels Polyurethane Frame satchel handbag; Polyurethane shell; Snake print in brown; Spacious main compartment; Cinched closure; Double handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,snake print frame satchel new day brown satchels polyurethane frame satchel polyurethane shell snake print brown spacious main compartment cinched double handle structure unstructured interior exterior,satchel,unknown,0.06271342895513957,satchel – unknown | frame satchel / universal thread | Mid
A New Day,,Winged tote bag in black; Made from polyurethane; Interior accessories pocket; Magnetic closure; Double handle; Bag structure: Unstructured; Interior features: Accessories Pocket; Exterior features: No Compartments or Pockets,11.5 Inches (H) x 21.5 Inches (W) x 7.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_c79d3048-e24c-44fb-9fa3-63e2aa9e47b2?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyurethane,,Winged Tote Bag - A New Day™ Black,,35.0,94780328,Winged Tote Bag - A New Day™ Black,https://www.target.com/p/winged-tote-bag-a-new-day-8482-black/-/A-94780328#lnk=sametab,5.0,1,target,1,2026-02-23T16:44:52.649734,35.0,False,Winged Tote Bag - A New Day™ Black Shoulder Bags Polyurethane Winged tote bag in black; Made from polyurethane; Interior accessories pocket; Magnetic closure; Double handle; Bag structure: Unstructured; Interior features: Accessories Pocket; Exterior features: No Compartments or Pockets,winged tote new day black shoulder polyurethane winged tote black polyurethane interior magnetic double handle structure unstructured interior exterior,tote,unknown,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
A New Day,,Frame satchel handbag in off-white; Polyurethane shell; Raised flowers applique; Spacious main compartment; Cinched closure; Double handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,8.75 Inches (H) x 6.75 Inches (W) x 3.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_e469df6e-72d3-4257-b3f2-a61c984c28c6?wid=1200&hei=1200&qlt=85,False,Satchels,Polyurethane,,Flower Frame Satchel Handbag - A New Day™ White,,25.0,94780338,Flower Frame Satchel Handbag - A New Day™ White,https://www.target.com/p/flower-frame-satchel-handbag-a-new-day-8482-white/-/A-94780338#lnk=sametab,4.0,3,target,0,2026-02-23T16:44:52.649734,25.0,False,Flower Frame Satchel Handbag - A New Day™ White Satchels Polyurethane Frame satchel handbag in off-white; Polyurethane shell; Raised flowers applique; Spacious main compartment; Cinched closure; Double handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,flower frame satchel new day white satchels polyurethane frame satchel off white polyurethane shell raised flowers applique spacious main compartment cinched double handle structure unstructured interior exterior,satchel,unknown,0.06271342895513957,satchel – unknown | frame satchel / universal thread | Mid
A New Day,,Clear acrylic crossbody bag; Golden frame and accents; 22.83in chain strap handle; Single compartment; Snap closure; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,4.33 Inches (H) x 7.08 Inches (W) x 1.97 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_fda50f16-1f2b-4b8f-b490-bed116f27c42?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,Acrylic,,Clear Minaudiere Crossbody Bag - A New Day™,,25.0,94270080,Clear Minaudiere Crossbody Bag - A New Day™,https://www.target.com/p/clear-minaudiere-crossbody-bag-a-new-day-8482/-/A-94270080#lnk=sametab,3.9,13,target,4,2026-02-23T16:44:52.649734,25.0,False,Clear Minaudiere Crossbody Bag - A New Day™ Crossbody & Messenger Bags Acrylic Clear acrylic crossbody bag; Golden frame and accents; 22.83in chain strap handle; Single compartment; Snap closure; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,clear minaudiere crossbody new day crossbody messenger acrylic clear acrylic crossbody golden frame accents 83in chain handle single compartment snap structure structured interior exterior,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
A New Day,3.0,"Soft shoulder bag in a solid color; Spacious zippered compartment; Zippered interior pocket and cell phone sleeve; Round single handle; Bag structure: Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: No Compartments or Pockets",17 Inches (H) x 16.25 Inches (W) x 4 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_a881ae80-4b51-49fa-9b4b-0db60536d55a?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyester,,Faux Suede Soft Shoulder Bag - A New Day™ Tan,,35.0,94439808,Faux Suede Soft Shoulder Bag - A New Day™ Tan,https://www.target.com/p/soft-shoulder-bag-a-new-day/-/A-94594852?preselect=94439808#lnk=sametab,4.7,73,target,0,2026-02-23T16:44:52.649734,35.0,False,"Faux Suede Soft Shoulder Bag - A New Day™ Tan Shoulder Bags Polyester Soft shoulder bag in a solid color; Spacious zippered compartment; Zippered interior pocket and cell phone sleeve; Round single handle; Bag structure: Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: No Compartments or Pockets",faux suede soft shoulder new day tan shoulder polyester soft shoulder solid color spacious zippered compartment zippered interior cell phone sleeve round single handle structure unstructured interior cell phone exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | faux suede / tan shoulder | Mid
A New Day,1.0,"Mini barrel handbag; Boxy design; Woven design; Single, adjustable handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",3.5 Inches (H) x 7.75 Inches (W) x 2 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_125925d4-6932-41f2-b6de-57cc98304777?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyurethane,,Mini Boxy Barrel Bag - A New Day™ Black,,25.0,94581665,Mini Boxy Barrel Bag - A New Day™ Black,https://www.target.com/p/mini-boxy-barrel-handbag-a-new-day/-/A-94600429?preselect=94581665#lnk=sametab,4.4,17,target,3,2026-02-23T16:44:52.649734,25.0,False,"Mini Boxy Barrel Bag - A New Day™ Black Shoulder Bags Polyurethane Mini barrel handbag; Boxy design; Woven design; Single, adjustable handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",mini boxy barrel new day black shoulder polyurethane mini barrel boxy design woven design single handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | universal thread / shoulder polyurethane | Mid
Shade & Shore,2.0,Structured tote bag; Pandan material; Straw woven design; Open main compartment; Shoulder straps; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,39 Inches (H) x 18 Inches (W) x 6.75 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_21b19898-1542-4789-9253-d14473da0a85?wid=1200&hei=1200&qlt=85,False,Beach Bags,Pandan,,Straw Weave XL Tote Bag - Shade & Shore™ Natural,,35.0,94804393,Straw Weave XL Tote Bag - Shade & Shore™ Natural,https://www.target.com/p/straw-weave-xl-tote-bag-shade-shore/-/A-94837568?preselect=94804393#lnk=sametab,0.0,0,target,1,2026-02-23T16:44:52.649734,35.0,False,Straw Weave XL Tote Bag - Shade & Shore™ Natural Beach Bags Pandan Structured tote bag; Pandan material; Straw woven design; Open main compartment; Shoulder straps; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw weave tote shade shore natural beach pandan structured tote pandan material straw woven design open main compartment shoulder straps structure structured interior exterior,tote,straw,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
Wild Fable,3.0,"Flap sling crossbody bag; 100% recycled polyester; Side pocket, zip pocket; Zipper closure; ̐ Adjustable strap and loop handle; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: Side Pockets, Zip Pocket",12.25 Inches (H) x 7 Inches (W) x 3.75 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_2f8d4a13-3e17-4bda-9033-99467ca77458?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,100% Recycled Polyester,,"Flap Sling Crossbody Bag - Wild Fable™ Black: Adjustable Strap, Lightweight, Woven Material",,18.0,90251888,"Flap Sling Crossbody Bag - Wild Fable™ Black: Adjustable Strap, Lightweight, Woven Material",https://www.target.com/p/flap-sling-crossbody-bag-wild-fable/-/A-90259913?preselect=90251888#lnk=sametab,4.5,190,target,3,2026-02-23T16:44:52.649734,18.0,False,"Flap Sling Crossbody Bag - Wild Fable™ Black: Adjustable Strap, Lightweight, Woven Material Crossbody & Messenger Bags 100% Recycled Polyester Flap sling crossbody bag; 100% recycled polyester; Side pocket, zip pocket; Zipper closure; ̐ Adjustable strap and loop handle; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: Side Pockets, Zip Pocket",flap sling crossbody black lightweight woven material crossbody messenger 100 recycled polyester flap sling crossbody 100 recycled polyester side zipper loop handle structure lightweight interior exterior side,crossbody,recycled,-0.018921649570236516,crossbody – single
A New Day,3.0,Woven bucket bag; Unstructured design; Interior pocket; Magnetic closure; Single strap; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: Adjustable Shoulder Strap,12 Inches (H) x 12 Inches (W) x 4.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_99ca77ae-8b4e-4d2b-9d8e-03e84f72ad80?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyurethane,,Woven Bucket Bag - A New Day™ Black,,30.0,94180145,Woven Bucket Bag - A New Day™ Black,https://www.target.com/p/woven-bucket-shoulder-bag-a-new-day/-/A-94247992?preselect=94180145#lnk=sametab,4.4,49,target,0,2026-02-23T16:44:52.649734,30.0,False,Woven Bucket Bag - A New Day™ Black Shoulder Bags Polyurethane Woven bucket bag; Unstructured design; Interior pocket; Magnetic closure; Single strap; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: Adjustable Shoulder Strap,woven bucket new day black shoulder polyurethane woven bucket unstructured design interior magnetic single structure unstructured interior exterior shoulder,bucket,unknown,,bucket – small group – Mid
A New Day,2.0,"Slouchy satchel handbag; Polyurethane shell; Zippered main compartment; Interior zippered pocket and sleeves; Strap with metal snap hook; Double shoulder handles; Bag structure: Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: No Compartments or Pockets",7.5 Inches (H) x 13.5 Inches (W) x 6.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_b4a9a323-7f6c-4791-b97d-fcc4f11c90c0?wid=1200&hei=1200&qlt=85,False,Satchels,Polyurethane,,Slouchy Satchel Handbag - A New Day™ Black,,35.0,94780329,Slouchy Satchel Handbag - A New Day™ Black,https://www.target.com/p/slouchy-satchel-handbag-a-new-day/-/A-94810414?preselect=94780329#lnk=sametab,5.0,1,target,1,2026-02-23T16:44:52.649734,35.0,False,"Slouchy Satchel Handbag - A New Day™ Black Satchels Polyurethane Slouchy satchel handbag; Polyurethane shell; Zippered main compartment; Interior zippered pocket and sleeves; Strap with metal snap hook; Double shoulder handles; Bag structure: Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: No Compartments or Pockets",slouchy satchel new day black satchels polyurethane slouchy satchel polyurethane shell zippered main compartment interior zippered sleeves metal snap hook double shoulder handles structure unstructured interior cell phone exterior,satchel,unknown,0.06271342895513957,satchel – unknown | belted satchel / satchel new day | Mid
